sample,time_seconds,node20,node21,node22,node23,node24,node25,effect1,node30,node31,node32,node33,node34,node35,node36,node37,node38,node39,node40,effect2,node90
82,0.000683333,0.109444900,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008600394,2.351513288,0.000000000,1.000000000,1.700000000,0.274837168
83,0.000691667,0.110621900,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008703895,2.351547334,0.000000000,1.000000000,1.700000000,0.274804335
84,0.000700000,0.111795778,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008807392,2.351581379,1.675152654,0.324847346,0.552240487,0.088637105
85,0.000708333,0.112966541,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008910887,2.351615423,0.000000000,0.000000000,0.000000000,-0.000931407
86,0.000716667,0.114134198,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009014379,2.351649467,0.000000000,0.000000000,0.000000000,-0.000931303
87,0.000725000,0.115298756,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009117868,2.351683509,1.207724346,0.000000000,0.000000000,-0.000931199
88,0.000733333,0.116460225,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009221355,2.351717551,0.000000000,0.000000000,0.000000000,-0.000931095
89,0.000741667,0.117618611,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009324838,2.351751591,0.000000000,0.000000000,0.000000000,-0.000930991
90,0.000750000,0.118773925,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009428319,2.351785631,0.000000000,0.000000000,0.000000000,-0.000930887
91,0.000758333,0.119926173,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009531797,2.351819670,1.629968815,0.000000000,0.000000000,-0.000930783
92,0.000766667,0.121075363,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009635272,2.351853708,0.000000000,0.000000000,0.000000000,-0.000930679
93,0.000775000,0.122221505,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009738744,2.351887745,0.000000000,0.000000000,0.000000000,-0.000930575
94,0.000783333,0.123364605,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009842213,2.351921781,1.156635944,0.000000000,0.000000000,-0.000930471
95,0.000791667,0.124504673,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.009945680,2.351955816,0.000000000,0.000000000,0.000000000,-0.000930367
96,0.000800000,0.125641716,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010049143,2.351989850,0.000000000,0.000000000,0.000000000,-0.000930264
97,0.000808333,0.126775741,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010152604,2.352023883,0.000000000,0.000000000,0.000000000,-0.000930160
98,0.000816667,0.127906758,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010256062,2.352057915,1.577234569,0.000000000,0.000000000,-0.000930056
99,0.000825000,0.129034774,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010359517,2.352091946,0.000000000,0.000000000,0.000000000,-0.000929952
100,0.000833333,0.130159797,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010462970,2.352125977,0.000000000,0.000000000,0.000000000,-0.000929848
101,0.000841667,0.131281835,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010566419,2.352160006,1.091747134,0.000000000,0.000000000,-0.000929744
102,0.000850000,0.132400895,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010669866,2.352194035,0.000000000,0.000000000,0.000000000,-0.000929640
103,0.000858333,0.133516987,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.010773310,2.352228062,0.000000000,0.000000000,0.000000000,-0.000929537
